,iqr-Outlier,iqr-Prob,ifor-Score,ifor-Outlier,ifor-Prob,lof-Score,lof-Outlier,lof-Prob,ocsvm-Score,ocsvm-Outlier,svm-Prob,outlier,actual Outlier
5881,1,Likely an Outlier,0.06693551050468399,1,Maybe Outlier,1.1053007356626083,1,Maybe Outlier,9.92953170139237,1,Maybe Outlier,1, an Outlier
5880,1,Likely an Outlier,0.08573105675086934,1,Maybe Outlier,1.2948496537774001,1,Likely an Outlier,9.92994850980111,1,Maybe Outlier,1, an Outlier
5879,-1,Likely no Outlier,-0.02145544780244435,-1,Maybe Outlier,1.6744433872335531,-1,Likely an Outlier,9.929615334987702,1,Maybe Outlier,1, an Outlier
5878,1,Likely an Outlier,0.09179572615968684,1,Maybe Outlier,0.9660617517914197,1,Likely no Outlier,9.930095241137206,1,Maybe Outlier,1, an Outlier
5877,1,Likely an Outlier,0.10201243003986732,1,Likely an Outlier,1.0060671993536192,1,Maybe Outlier,9.930152262249482,1,Maybe Outlier,1, an Outlier
5876,1,Likely an Outlier,0.09016967275949617,1,Maybe Outlier,0.965508221937419,1,Likely no Outlier,9.930302627577403,1,Maybe Outlier,1, an Outlier
5875,1,Likely an Outlier,0.0876362064045848,1,Maybe Outlier,1.0248103442246908,1,Maybe Outlier,9.930524996113276,1,Maybe Outlier,1, an Outlier
5874,1,Likely an Outlier,0.09841092650162792,1,Maybe Outlier,0.9959790949888718,1,Likely no Outlier,9.930591549976938,1,Maybe Outlier,1, an Outlier
5873,1,Likely an Outlier,0.08655086464707096,1,Maybe Outlier,0.9706742680597898,1,Likely no Outlier,9.930825187489374,1,Maybe Outlier,1, an Outlier
5872,1,Likely an Outlier,0.08447966547081243,1,Maybe Outlier,0.9706742680597902,1,Likely no Outlier,9.930952223811525,1,Maybe Outlier,1, an Outlier
5871,1,Likely an Outlier,0.03435525425126418,1,Maybe Outlier,1.2250024113791824,1,Likely an Outlier,9.930835989349633,1,Maybe Outlier,1, an Outlier
5870,1,Likely an Outlier,-0.016383022800910085,-1,Maybe Outlier,1.0107413957677942,1,Maybe Outlier,9.93120323252754,1,Maybe Outlier,-1, no Outlier
5869,1,Likely an Outlier,0.08842436474645099,1,Maybe Outlier,0.9991093559830014,1,Likely no Outlier,9.931286201429039,1,Maybe Outlier,1, an Outlier
5868,1,Likely an Outlier,0.10423609450216959,1,Likely an Outlier,1.0753977893826225,1,Maybe Outlier,9.93129559646616,1,Maybe Outlier,1, an Outlier
5867,1,Likely an Outlier,0.08803796562811067,1,Maybe Outlier,1.000058606811971,1,Maybe Outlier,9.931559954772982,1,Maybe Outlier,1, an Outlier
5866,1,Likely an Outlier,0.10636236572764562,1,Likely an Outlier,1.033327925987875,1,Maybe Outlier,9.931570352351702,1,Maybe Outlier,1, an Outlier
5865,1,Likely an Outlier,0.06362789243935879,1,Maybe Outlier,1.1022166500269301,1,Maybe Outlier,9.931938776283324,1,Maybe Outlier,1, an Outlier
5864,1,Likely an Outlier,0.08669234703515,1,Maybe Outlier,0.9828863449786104,1,Likely no Outlier,9.931933965064204,1,Maybe Outlier,1, an Outlier
5863,1,Likely an Outlier,0.06362789243935879,1,Maybe Outlier,1.1022166468985488,1,Maybe Outlier,9.932187100287365,1,Maybe Outlier,1, an Outlier
5862,1,Likely an Outlier,0.1048075168598373,1,Likely an Outlier,0.9986135094896976,1,Likely no Outlier,9.932114778461237,1,Maybe Outlier,1, an Outlier
5861,1,Likely an Outlier,0.10359500746928496,1,Likely an Outlier,0.9638618667759122,1,Likely no Outlier,9.932197095456493,1,Maybe Outlier,1, an Outlier
5860,1,Likely an Outlier,0.08015525084465625,1,Maybe Outlier,1.0590979207890745,1,Maybe Outlier,9.932494021826852,1,Maybe Outlier,1, an Outlier
5859,-1,Likely no Outlier,0.05826017427099944,1,Maybe Outlier,1.1272211199503148,1,Maybe Outlier,9.932700015120018,1,Maybe Outlier,1, an Outlier
5858,1,Likely an Outlier,0.10481519288841568,1,Likely an Outlier,0.9961186331746393,1,Likely no Outlier,9.932582307494794,1,Maybe Outlier,1, an Outlier
5857,1,Likely an Outlier,0.09016801939954494,1,Maybe Outlier,0.9474503124462,1,Likely no Outlier,9.93279482116406,1,Maybe Outlier,1, an Outlier
5856,1,Likely an Outlier,0.1087450624256931,1,Likely an Outlier,1.0357286870189955,1,Maybe Outlier,9.93280184401159,1,Maybe Outlier,1, an Outlier
5855,-1,Likely no Outlier,0.006035120069168509,1,Maybe Outlier,2.0023218670081926,-1,Likely an Outlier,9.93259952060049,1,Maybe Outlier,1, an Outlier
5854,1,Likely an Outlier,-0.012048995560157039,-1,Maybe Outlier,1.1290697018843086,1,Maybe Outlier,9.932941602690006,1,Maybe Outlier,-1, no Outlier
5853,1,Likely an Outlier,0.09171458560812185,1,Maybe Outlier,0.9876336260277586,1,Likely no Outlier,9.93323351548868,1,Maybe Outlier,1, an Outlier
5852,1,Likely an Outlier,0.06865155479588497,1,Maybe Outlier,1.0024348233706017,1,Maybe Outlier,9.933467829555196,1,Maybe Outlier,1, an Outlier
5851,1,Likely an Outlier,0.09372827515408155,1,Maybe Outlier,0.9681258909370097,1,Likely no Outlier,9.933519508183727,1,Maybe Outlier,1, an Outlier
5850,1,Likely an Outlier,0.09991121769999262,1,Maybe Outlier,1.0099299294678465,1,Maybe Outlier,9.933595644874949,1,Maybe Outlier,1, an Outlier
5849,1,Likely an Outlier,0.08916351084765367,1,Maybe Outlier,1.038818698005597,1,Maybe Outlier,9.933592134483689,1,Maybe Outlier,1, an Outlier
5848,1,Likely an Outlier,0.06535297130934004,1,Maybe Outlier,1.0053188969637816,1,Maybe Outlier,9.933732998796847,1,Maybe Outlier,1, an Outlier
5847,1,Likely an Outlier,0.066898909503874,1,Maybe Outlier,1.0291822110418756,1,Maybe Outlier,9.933999470899721,1,Maybe Outlier,1, an Outlier
5846,1,Likely an Outlier,0.07612061179414903,1,Maybe Outlier,1.0975093804822147,1,Maybe Outlier,9.934201564441567,1,Maybe Outlier,1, an Outlier
5845,1,Likely an Outlier,0.11006890015036264,1,Likely an Outlier,0.9966902808181117,1,Likely no Outlier,9.934124191034007,1,Maybe Outlier,1, an Outlier
5844,1,Likely an Outlier,0.09078245144591712,1,Maybe Outlier,0.9712184268410862,1,Likely no Outlier,9.934303804082965,1,Maybe Outlier,1, an Outlier
5843,1,Likely an Outlier,-0.007283403985553383,-1,Maybe Outlier,1.1046096273557116,1,Maybe Outlier,9.934197798737328,1,Maybe Outlier,-1, no Outlier
5842,1,Likely an Outlier,0.10433086049307227,1,Likely an Outlier,0.9759365746799723,1,Likely no Outlier,9.93449316477239,1,Maybe Outlier,1, an Outlier
5841,1,Likely an Outlier,0.00012109511494207137,1,Maybe Outlier,1.0063300127624477,1,Maybe Outlier,9.934508646834088,1,Maybe Outlier,-1, no Outlier
5840,1,Likely an Outlier,0.07858712394232503,1,Maybe Outlier,1.0006438791066308,1,Maybe Outlier,9.934625133906204,1,Maybe Outlier,1, an Outlier
5839,1,Likely an Outlier,0.0005513499880983597,1,Maybe Outlier,0.9784067152574629,1,Likely no Outlier,9.934790627125352,1,Maybe Outlier,-1, no Outlier
5838,1,Likely an Outlier,0.09892869164435247,1,Maybe Outlier,1.0191343750292556,1,Maybe Outlier,9.935004425869161,1,Maybe Outlier,1, an Outlier
5837,1,Likely an Outlier,0.07662618083055667,1,Maybe Outlier,0.9372667140381656,1,Likely no Outlier,9.934971748542043,1,Maybe Outlier,1, an Outlier
5836,-1,Likely no Outlier,0.040312961748459664,1,Maybe Outlier,1.3873149698271443,1,Likely an Outlier,9.935466988961146,1,Maybe Outlier,1, an Outlier
5835,1,Likely an Outlier,0.08649323083347277,1,Maybe Outlier,1.0405016079690586,1,Maybe Outlier,9.935346685600845,1,Maybe Outlier,1, an Outlier
5834,1,Likely an Outlier,0.0045944009840168665,1,Maybe Outlier,1.6008241258379503,-1,Likely an Outlier,9.935144822599483,1,Maybe Outlier,1, an Outlier
5833,1,Likely an Outlier,0.0653672172803525,1,Maybe Outlier,1.143131700905739,1,Maybe Outlier,9.935707935245933,1,Maybe Outlier,1, an Outlier
5832,1,Likely an Outlier,0.10694007234529185,1,Likely an Outlier,1.0402988131915727,1,Maybe Outlier,9.935595015977624,1,Maybe Outlier,1, an Outlier
5831,1,Likely an Outlier,0.082677173975295,1,Maybe Outlier,1.0867257625826514,1,Maybe Outlier,9.935891571621351,1,Maybe Outlier,1, an Outlier
5830,-1,Likely no Outlier,0.05011160753647825,1,Maybe Outlier,1.2964035554418918,1,Likely an Outlier,9.93612939783032,1,Maybe Outlier,1, an Outlier
5829,1,Likely an Outlier,0.0749406228668697,1,Maybe Outlier,0.993218484158587,1,Likely no Outlier,9.9359841015613,1,Maybe Outlier,1, an Outlier
5828,1,Likely an Outlier,0.09604072921088536,1,Maybe Outlier,1.0195518536117771,1,Maybe Outlier,9.936117345459646,1,Maybe Outlier,1, an Outlier
5827,1,Likely an Outlier,0.006628562417025141,1,Maybe Outlier,0.9884795856103258,1,Likely no Outlier,9.936129972134296,1,Maybe Outlier,-1, no Outlier
5826,1,Likely an Outlier,0.10718398226869597,1,Likely an Outlier,0.9884795856103257,1,Likely no Outlier,9.936268950262546,1,Maybe Outlier,1, an Outlier
5825,1,Likely an Outlier,0.07247365495709718,1,Maybe Outlier,0.9410909487903065,1,Likely no Outlier,9.93654143599139,1,Maybe Outlier,1, an Outlier
5824,1,Likely an Outlier,0.07740758028450384,1,Maybe Outlier,0.9702509882695816,1,Likely no Outlier,9.936674264414004,1,Maybe Outlier,1, an Outlier
5823,1,Likely an Outlier,0.10545609713850568,1,Likely an Outlier,1.0257921527700586,1,Maybe Outlier,9.936625740905798,1,Maybe Outlier,1, an Outlier
5822,1,Likely an Outlier,0.06635766660863401,1,Maybe Outlier,1.0429230453409477,1,Maybe Outlier,9.936894843696143,1,Maybe Outlier,1, an Outlier
5821,1,Likely an Outlier,0.07672717947363478,1,Maybe Outlier,0.9178070135573482,1,Likely no Outlier,9.936914449724867,1,Maybe Outlier,1, an Outlier
5820,1,Likely an Outlier,0.06949802555877443,1,Maybe Outlier,1.0631603109152918,1,Maybe Outlier,9.93709203863407,1,Maybe Outlier,1, an Outlier
5819,1,Likely an Outlier,0.060303190821026975,1,Maybe Outlier,1.0195213221780655,1,Maybe Outlier,9.937287206878318,1,Maybe Outlier,1, an Outlier
5818,1,Likely an Outlier,0.1053988800622328,1,Likely an Outlier,1.0619992228923283,1,Maybe Outlier,9.937123833428233,1,Maybe Outlier,1, an Outlier
5817,1,Likely an Outlier,0.06280223974283111,1,Maybe Outlier,0.9882167006912198,1,Likely no Outlier,9.937462052808922,1,Maybe Outlier,1, an Outlier
5816,1,Likely an Outlier,0.10773833513630504,1,Likely an Outlier,1.0457378425291315,1,Maybe Outlier,9.93736508756575,1,Maybe Outlier,1, an Outlier
5815,-1,Likely no Outlier,-0.026152470285454976,-1,Maybe Outlier,1.6697742729969522,-1,Likely an Outlier,9.937178802958243,1,Maybe Outlier,-1, no Outlier
5814,1,Likely an Outlier,0.08527203176505,1,Maybe Outlier,0.9995789061394944,1,Likely no Outlier,9.937677156942993,1,Maybe Outlier,1, an Outlier
5813,1,Likely an Outlier,0.005331235766066311,1,Maybe Outlier,0.9928605475981408,1,Likely no Outlier,9.937733105088094,1,Maybe Outlier,-1, no Outlier
5812,1,Likely an Outlier,0.07671786567755368,1,Maybe Outlier,1.0072934485786054,1,Maybe Outlier,9.937933022044222,1,Maybe Outlier,1, an Outlier
5811,1,Likely an Outlier,0.10779289883812776,1,Likely an Outlier,1.0231760469637359,1,Maybe Outlier,9.937907320744273,1,Maybe Outlier,1, an Outlier
5810,-1,Likely no Outlier,-0.09212591702010331,-1,Maybe Outlier,2.094040717193381,-1,Likely an Outlier,9.938513259810026,1,Maybe Outlier,-1, no Outlier
5809,1,Likely an Outlier,0.07416889880439331,1,Maybe Outlier,0.9791770259355902,1,Likely no Outlier,9.938055338621451,1,Maybe Outlier,1, an Outlier
5808,1,Likely an Outlier,0.07258691689743446,1,Maybe Outlier,0.976248470658447,1,Likely no Outlier,9.938337743486462,1,Maybe Outlier,1, an Outlier
5807,1,Likely an Outlier,0.09697206767837269,1,Maybe Outlier,1.021220055127173,1,Maybe Outlier,9.93822166300972,1,Maybe Outlier,1, an Outlier
5806,1,Likely an Outlier,0.008682853258617174,1,Maybe Outlier,1.0019080106953122,1,Maybe Outlier,9.938449051882063,1,Maybe Outlier,-1, no Outlier
5805,-1,Likely no Outlier,-0.014218016968878144,-1,Maybe Outlier,1.3419470830613334,1,Likely an Outlier,9.938224318481742,1,Maybe Outlier,1, an Outlier
5804,1,Likely an Outlier,-0.006637253209609839,-1,Maybe Outlier,1.1373740174070277,1,Maybe Outlier,9.93842528065507,1,Maybe Outlier,-1, no Outlier
5803,1,Likely an Outlier,0.05776702008199225,1,Maybe Outlier,1.4449242778427185,1,Likely an Outlier,9.938986804756277,1,Maybe Outlier,1, an Outlier
5802,1,Likely an Outlier,0.10571937660952385,1,Likely an Outlier,0.9590273179666919,1,Likely no Outlier,9.938792970469711,1,Maybe Outlier,1, an Outlier
5801,1,Likely an Outlier,0.003086228810452729,1,Maybe Outlier,1.020515971096432,1,Maybe Outlier,9.938789314800815,1,Maybe Outlier,-1, no Outlier
5800,-1,Likely no Outlier,0.034118749832522055,1,Maybe Outlier,1.2794780599611026,1,Likely an Outlier,9.93937639034191,1,Maybe Outlier,1, an Outlier
5799,-1,Likely no Outlier,-0.06487467984217254,-1,Maybe Outlier,1.1950719378724304,1,Maybe Outlier,9.9394408611521,1,Maybe Outlier,-1, no Outlier
5798,1,Likely an Outlier,0.1116624615256715,1,Likely an Outlier,0.9944416550122795,1,Likely no Outlier,9.939228047956783,1,Maybe Outlier,1, an Outlier
5797,1,Likely an Outlier,0.014930002737615355,1,Maybe Outlier,1.0123296392029375,1,Maybe Outlier,9.93925058103132,1,Maybe Outlier,-1, no Outlier
5796,1,Likely an Outlier,0.11547586474462856,1,Likely an Outlier,1.0477906983295657,1,Maybe Outlier,9.939455747758553,1,Maybe Outlier,1, an Outlier
5795,1,Likely an Outlier,0.010398261506036954,1,Maybe Outlier,1.1596910404347405,1,Maybe Outlier,9.939626235296776,1,Maybe Outlier,-1, no Outlier
5794,1,Likely an Outlier,0.011997055891307173,1,Maybe Outlier,1.0824319587026086,1,Maybe Outlier,9.93952737255167,1,Maybe Outlier,-1, no Outlier
5793,1,Likely an Outlier,0.07864079298380433,1,Maybe Outlier,1.3897486919474717,1,Likely an Outlier,9.939921184089137,1,Maybe Outlier,1, an Outlier
5792,1,Likely an Outlier,0.0514196075607013,1,Maybe Outlier,1.2947706519602238,1,Likely an Outlier,9.940083968543314,1,Maybe Outlier,1, an Outlier
5791,1,Likely an Outlier,0.01709381447549352,1,Maybe Outlier,0.9915547970159363,1,Likely no Outlier,9.939929739214111,1,Maybe Outlier,-1, no Outlier
5790,1,Likely an Outlier,0.10772454600302817,1,Likely an Outlier,0.9613053779288091,1,Likely no Outlier,9.940038744154359,1,Maybe Outlier,1, an Outlier
5789,1,Likely an Outlier,0.11314390567383342,1,Likely an Outlier,0.9613053779288091,1,Likely no Outlier,9.940130726896927,1,Maybe Outlier,1, an Outlier
5788,1,Likely an Outlier,0.015258579991549781,1,Maybe Outlier,0.993994550725748,1,Likely no Outlier,9.94027575229804,1,Maybe Outlier,-1, no Outlier
5787,1,Likely an Outlier,0.013973464345103048,1,Maybe Outlier,1.004805963554741,1,Maybe Outlier,9.94037401596993,1,Maybe Outlier,-1, no Outlier
5786,1,Likely an Outlier,0.10118956847503152,1,Likely an Outlier,1.0026350609180044,1,Maybe Outlier,9.940498204218015,1,Maybe Outlier,1, an Outlier
5785,1,Likely an Outlier,0.007175554737579692,1,Maybe Outlier,1.0342638064373577,1,Maybe Outlier,9.940663786507438,1,Maybe Outlier,-1, no Outlier
5784,-1,Likely no Outlier,0.01441004483770203,1,Maybe Outlier,1.9403600387413362,-1,Likely an Outlier,9.941029781159084,1,Maybe Outlier,1, an Outlier
5783,1,Likely an Outlier,0.11633940628752248,1,Likely an Outlier,1.0109806253695162,1,Maybe Outlier,9.940766376805087,1,Maybe Outlier,1, an Outlier
5782,1,Likely an Outlier,0.05097464753050629,1,Maybe Outlier,1.2419533836960024,1,Likely an Outlier,9.94070503674002,1,Maybe Outlier,1, an Outlier
5781,1,Likely an Outlier,0.10952141484819639,1,Likely an Outlier,1.0235054347695887,1,Maybe Outlier,9.940941651054157,1,Maybe Outlier,1, an Outlier
5780,1,Likely an Outlier,0.012988185749782444,1,Maybe Outlier,1.1498772552294074,1,Maybe Outlier,9.94092683853863,1,Maybe Outlier,-1, no Outlier
5779,1,Likely an Outlier,0.08628395630056573,1,Maybe Outlier,1.039885288910503,1,Maybe Outlier,9.941246105257779,1,Maybe Outlier,1, an Outlier
5778,1,Likely an Outlier,0.11558313628050138,1,Likely an Outlier,1.027625135432469,1,Maybe Outlier,9.941228305872183,1,Maybe Outlier,1, an Outlier
5777,-1,Likely no Outlier,0.016028996762796344,1,Maybe Outlier,1.5460707956367525,1,Likely an Outlier,9.940988627392219,1,Maybe Outlier,1, an Outlier
5776,1,Likely an Outlier,0.11369922651155706,1,Likely an Outlier,0.9991563725406337,1,Likely no Outlier,9.941417713730242,1,Maybe Outlier,1, an Outlier
5775,1,Likely an Outlier,0.02354641475666497,1,Maybe Outlier,1.4160192403830174,-1,Likely an Outlier,9.941254622235595,1,Maybe Outlier,1, an Outlier
5774,1,Likely an Outlier,0.09300534292329082,1,Maybe Outlier,1.0679908994395377,1,Maybe Outlier,9.941718772340815,1,Maybe Outlier,1, an Outlier
5773,1,Likely an Outlier,0.10905271259670823,1,Likely an Outlier,1.029160180292859,1,Maybe Outlier,9.941716320643323,1,Maybe Outlier,1, an Outlier
5772,1,Likely an Outlier,0.08955175237242374,1,Maybe Outlier,0.9705902216374229,1,Likely no Outlier,9.941882703465682,1,Maybe Outlier,1, an Outlier
5771,1,Likely an Outlier,0.11407717160254738,1,Likely an Outlier,1.0158978496122852,1,Maybe Outlier,9.94190958786606,1,Maybe Outlier,1, an Outlier
5770,1,Likely an Outlier,0.07125931348498094,1,Maybe Outlier,0.9562123407617313,1,Likely no Outlier,9.941915704228707,1,Maybe Outlier,1, an Outlier
5769,1,Likely an Outlier,0.09117949790201757,1,Maybe Outlier,0.9762762055937962,1,Likely no Outlier,9.942113669873617,1,Maybe Outlier,1, an Outlier
5768,1,Likely an Outlier,0.11795224777048774,1,Likely an Outlier,0.9644844777604394,1,Likely no Outlier,9.942161780643657,1,Maybe Outlier,1, an Outlier
5767,1,Likely an Outlier,0.11442367014498389,1,Likely an Outlier,0.9860221486818543,1,Likely no Outlier,9.942277550837042,1,Maybe Outlier,1, an Outlier
5766,-1,Likely no Outlier,0.011357393076386058,1,Maybe Outlier,1.2955912089802095,1,Likely an Outlier,9.94205856893137,1,Maybe Outlier,1, an Outlier
5765,1,Likely an Outlier,0.11474942866876559,1,Likely an Outlier,0.9851716631550331,1,Likely no Outlier,9.94248344212811,1,Maybe Outlier,1, an Outlier
5764,1,Likely an Outlier,0.09799999369133905,1,Maybe Outlier,1.0900415361495985,1,Maybe Outlier,9.942615679670038,1,Maybe Outlier,1, an Outlier
5763,1,Likely an Outlier,0.08754749426775599,1,Maybe Outlier,1.4426327039558335,1,Likely an Outlier,9.942500705286422,1,Maybe Outlier,1, an Outlier
5762,-1,Likely no Outlier,0.029116210703084122,1,Maybe Outlier,1.6077243257610352,1,Likely an Outlier,9.942400941659864,1,Maybe Outlier,1, an Outlier
5761,1,Likely an Outlier,0.11708399379006268,1,Likely an Outlier,1.077496425404351,1,Maybe Outlier,9.942866864971968,1,Maybe Outlier,1, an Outlier
5760,1,Likely an Outlier,0.05662907435149034,1,Maybe Outlier,1.34075494201018,1,Likely an Outlier,9.94268917361491,1,Maybe Outlier,1, an Outlier
5759,1,Likely an Outlier,0.11006542650542755,1,Likely an Outlier,1.0368702567719708,1,Maybe Outlier,9.94296555639663,1,Maybe Outlier,1, an Outlier
5758,1,Likely an Outlier,0.11310035306452115,1,Likely an Outlier,1.0058784039828772,1,Maybe Outlier,9.943133168562962,1,Maybe Outlier,1, an Outlier
5757,1,Likely an Outlier,0.10040954865814361,1,Likely an Outlier,0.9060541817351581,1,Likely no Outlier,9.943239428165684,1,Maybe Outlier,1, an Outlier
5756,1,Likely an Outlier,0.09266611375659067,1,Maybe Outlier,1.014682041974599,1,Maybe Outlier,9.943280884852324,1,Maybe Outlier,1, an Outlier
5755,1,Likely an Outlier,0.10579076020587952,1,Likely an Outlier,0.969039079275786,1,Likely no Outlier,9.943419675957998,1,Maybe Outlier,1, an Outlier
5754,1,Likely an Outlier,0.07746947413877664,1,Maybe Outlier,1.2745711155962391,1,Likely an Outlier,9.943349576318422,1,Maybe Outlier,1, an Outlier
5753,1,Likely an Outlier,0.096297251533988,1,Maybe Outlier,0.9621529765595145,1,Likely no Outlier,9.943588623576497,1,Maybe Outlier,1, an Outlier
5752,1,Likely an Outlier,0.11434767414022029,1,Likely an Outlier,0.9433621069384739,1,Likely no Outlier,9.943656615359242,1,Maybe Outlier,1, an Outlier
5751,1,Likely an Outlier,0.11219444590001221,1,Likely an Outlier,1.0481384351138257,1,Maybe Outlier,9.943663491082592,1,Maybe Outlier,1, an Outlier
5750,-1,Likely no Outlier,-0.003041081575375637,-1,Maybe Outlier,1.5542561804835082,-1,Likely an Outlier,9.943355891110953,1,Maybe Outlier,1, an Outlier
5749,1,Likely an Outlier,0.09916164462360055,1,Maybe Outlier,1.0121571257999218,1,Maybe Outlier,9.943931926911809,1,Maybe Outlier,1, an Outlier
